X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
34.6448 27.2898 3.547 0.0 0.0 0.237 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
29.9083 27.822 2.287 0.0 0.0 0.231 3
18.9553 23.9221 2.159 0.0 0.0 0.194 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
16.1056 20.4541 2.838 0.0 0.0 0.253 16
29.4376 20.6658 1.622 0.0 0.0 0.116 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
19.0863 18.8204 3.86 0.0 0.0 0.471 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
16.2206 28.1175 3.659 0.0 0.0 0.202 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
27.2667 28.2424 3.408 0.0 0.0 0.268 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
19.902 34.9559 3.614 0.0 0.0 0.06 16
28.9499 18.1794 2.013 0.0 0.0 0.208 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
20.0295 26.4307 2.974 0.0 0.0 0.282 3
30.6122 21.1876 3.526 0.0 0.0 0.319 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
25.6908 17.4673 1.888 0.0 0.0 0.078 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
18.036 27.4101 3.725 0.0 0.0 0.381 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
34.6127 25.7766 2.217 0.0 0.0 0.063 3
33.9574 17.6436 3.322 0.0 0.0 0.033 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
24.1987 31.3639 2.944 0.0 0.0 0.323 16
32.3622 15.9403 2.578 0.0 0.0 0.151 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
19.1271 24.0933 1.541 0.0 0.0 0.264 2
27.3617 17.5344 2.285 0.0 0.0 0.235 2
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
33.0488 25.3836 2.229 0.0 0.0 0.079 3
22.7371 18.5392 3.646 0.0 0.0 0.317 18
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
16.0587 28.7306 2.722 0.0 0.0 0.128 19
24.0946 27.5319 3.285 0.0 0.0 0.247 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
15.805 24.4758 2.197 0.0 0.0 0.179 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
26.7765 35.4663 2.129 0.0 0.0 0.124 0
31.1061 15.714 2.882 0.0 0.0 0.032 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
30.7011 21.1354 2.521 0.0 0.0 0.406 19
21.6523 17.3322 2.349 0.0 0.0 0.105 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
24.3237 28.5447 4.882 0.0 0.0 0.327 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
17.6731 30.6509 3.949 0.0 0.0 0.231 18
35.3618 30.7237 2.928 0.0 0.0 0.176 19
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
25.3775 28.2231 4.326 0.0 0.0 0.529 16
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
34.0411 27.6945 3.182 0.0 0.0 0.217 19
29.5258 20.3841 2.478 0.0 0.0 0.064 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
23.9614 27.2774 3.393 0.0 0.0 0.176 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
24.6854 28.9935 2.081 0.0 0.0 0.138 3
22.6949 24.9762 1.75 0.0 0.0 0.106 3
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
23.6926 31.6574 1.635 0.0 0.0 0.072 0
X_IMAGE Y_IMAGE FLUX_RADIUS FLUX_RADIUS_1 FLUX_RADIUS_2 ELLIPTICITY FLAGS
27.3538 26.1593 1.825 0.0 0.0 0.105 0
